timestamp,speed_kmh,throttle,brake,steer
1749004170.2602568,78.7830581665039,0.42454999685287476,0.0,0.004100000020116568
1749004170.2704275,78.79877471923828,0.4126499891281128,0.0,0.003599999938160181
1749004170.2809527,78.80979919433594,0.40470001101493835,0.0,0.0031999999191612005
1749004170.2914698,78.823486328125,0.38885000348091125,0.0,0.00279999990016222
1749004170.302006,78.83301544189453,0.3769499957561493,0.0,0.0023999998811632395
1749004170.3125305,78.84441375732422,0.3650500178337097,0.0,0.001999999862164259
1749004170.3230777,78.85205078125,0.35315001010894775,0.0,0.0018999999156221747
1749004170.3335936,78.86129760742188,0.3452000021934509,0.0,0.0015999999595806003
1749004170.3438568,78.86762237548828,0.3372499942779541,0.0,0.001500000013038516
1749004170.3543715,78.87545013427734,0.32934999465942383,0.0,0.00139999995008111
1749004170.364912,78.88082122802734,0.31744998693466187,0.0,0.00139999995008111
1749004170.3754237,78.8872299194336,0.31744998693466187,0.0,0.00139999995008111
1749004170.3859649,78.89193725585938,0.31345000863075256,0.0,0.00139999995008111
1749004170.3964734,78.89813232421875,0.31345000863075256,0.0,0.001500000013038516
1749004170.406641,78.90288543701172,0.31345000863075256,0.0,0.0015999999595806003
1749004170.4171555,78.90773010253906,0.31345000863075256,0.0,0.0015999999595806003
1749004170.427258,78.91423034667969,0.31345000863075256,0.0,0.0015999999595806003
1749004170.4377882,78.91911315917969,0.31345000863075256,0.0,0.0015999999595806003
1749004170.4483092,78.92559051513672,0.31345000863075256,0.0,0.0015999999595806003
1749004170.4588344,78.930419921875,0.31345000863075256,0.0,0.0015999999595806003
1749004170.4689162,78.93678283691406,0.31345000863075256,0.0,0.0015999999595806003
1749004170.4794288,78.94145202636719,0.31345000863075256,0.0,0.0015999999595806003
1749004170.489949,78.94754791259766,0.31345000863075256,0.0,0.0015999999595806003
1749004170.5004754,78.9522705078125,0.31345000863075256,0.0,0.0015999999595806003
1749004170.5110047,78.958984375,0.31345000863075256,0.0,0.0015999999595806003
1749004170.5215232,78.96393585205078,0.31345000863075256,0.0,0.001500000013038516
1749004170.5320518,78.97065734863281,0.31345000863075256,0.0,0.001500000013038516
1749004170.5421352,78.97578430175781,0.31345000863075256,0.0,0.001500000013038516
1749004170.5526628,78.98265075683594,0.31345000863075256,0.0,0.00139999995008111
1749004170.5629604,78.98778533935547,0.31345000863075256,0.0,0.00139999995008111
1749004170.5734673,78.99456024169922,0.3095000088214874,0.0,0.0011999999405816197
1749004170.5840116,78.9994125366211,0.30550000071525574,0.0,0.0010999999940395355
1749004170.5945165,79.00566864013672,0.30550000071525574,0.0,0.0008999999845400453
1749004170.6048748,79.01017761230469,0.3015500009059906,0.0,0.0007999999797903001
1749004170.6152785,79.01583099365234,0.3015500009059906,0.0,0.0004999999655410647
1749004170.6257937,79.01986694335938,0.29760000109672546,0.0,0.00029999998514540493
1749004170.6362636,79.02473449707031,0.29760000109672546,0.0,0.0
1749004170.6465347,79.02816009521484,0.29760000109672546,0.0,-0.00019999999494757503
1749004170.6567552,79.03156280517578,0.29360002279281616,0.0,-0.0004999999655410647
1749004170.6668997,79.03607177734375,0.29360002279281616,0.0,-0.0007999999797903001
1749004170.677282,79.03933715820312,0.29360002279281616,0.0,-0.0008999999845400453
1749004170.687808,79.04370880126953,0.289650022983551,0.0,-0.0008999999845400453
1749004170.6978745,79.04698944091797,0.289650022983551,0.0,-0.0008999999845400453
1749004170.7084064,79.05126190185547,0.289650022983551,0.0,-0.0008999999845400453
1749004170.7189183,79.05449676513672,0.289650022983551,0.0,-0.0008999999845400453
1749004170.729451,79.05886840820312,0.2857000231742859,0.0,-0.0008999999845400453
1749004170.739834,79.06212615966797,0.2857000231742859,0.0,-0.0008999999845400453
1749004170.7498984,79.06539154052734,0.2857000231742859,0.0,-0.0008999999845400453
1749004170.760412,79.06974792480469,0.2857000231742859,0.0,-0.0008999999845400453
1749004170.7704852,79.07308197021484,0.2857000231742859,0.0,-0.0008999999845400453
1749004170.7806358,79.07758331298828,0.2857000231742859,0.0,-0.0008999999845400453
1749004170.7907062,79.08098602294922,0.2857000231742859,0.0,-0.0007999999797903001
1749004170.801226,79.08440399169922,0.2857000231742859,0.0,-0.000699999975040555
1749004170.8112874,79.08894348144531,0.2857000231742859,0.0,-0.0005999999702908099
1749004170.821823,79.09233856201172,0.2857000231742859,0.0,-0.0004999999655410647
1749004170.8323743,79.09683990478516,0.2857000231742859,0.0,-0.0004999999655410647
1749004170.8425422,79.1001205444336,0.2857000231742859,0.0,-0.0004999999655410647
1749004170.8530486,79.1042251586914,0.2857000231742859,0.0,-0.00039999998989515007
1749004170.8636508,79.10718536376953,0.2857000231742859,0.0,-0.00039999998989515007
1749004170.8741832,79.11100006103516,0.2857000231742859,0.0,-0.00039999998989515007
1749004170.8846965,79.11383056640625,0.2857000231742859,0.0,-0.00039999998989515007
1749004170.8952668,79.11756896972656,0.2857000231742859,0.0,-0.00039999998989515007
1749004170.90577,79.12037658691406,0.2857000231742859,0.0,-0.00039999998989515007
1749004170.9158864,79.12413787841797,0.2817000150680542,0.0,-0.00039999998989515007
1749004170.9264324,79.12689208984375,0.2817000150680542,0.0,-0.00039999998989515007
1749004170.9368737,79.13043975830078,0.2817000150680542,0.0,-0.00039999998989515007
1749004170.9470482,79.13314819335938,0.2817000150680542,0.0,-0.00039999998989515007
1749004170.9575582,79.13687133789062,0.2817000150680542,0.0,-0.0004999999655410647
1749004170.9676332,79.13967895507812,0.2817000150680542,0.0,-0.0004999999655410647
1749004170.9781682,79.14258575439453,0.27775001525878906,0.0,-0.0005999999702908099
1749004170.9886818,79.14640045166016,0.27775001525878906,0.0,-0.000699999975040555
1749004170.999083,79.14911651611328,0.27775001525878906,0.0,-0.0007999999797903001
1749004171.0091672,79.15274810791016,0.27775001525878906,0.0,-0.0008999999845400453
1749004171.0196834,79.1554946899414,0.27775001525878906,0.0,-0.0009999999310821295
1749004171.030211,79.15914154052734,0.27775001525878906,0.0,-0.0010999999940395355
1749004171.0407424,79.16183471679688,0.27775001525878906,0.0,-0.0010999999940395355
1749004171.0512516,79.16536712646484,0.2738000154495239,0.0,-0.0010999999940395355
1749004171.0618021,79.16781616210938,0.2738000154495239,0.0,-0.0010999999940395355
1749004171.0723188,79.17091369628906,0.2738000154495239,0.0,-0.0010999999940395355
1749004171.082842,79.17338562011719,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.0933678,79.1767578125,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1037762,79.17933654785156,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1143212,79.18283081054688,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1248543,79.18544006347656,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1351585,79.18890380859375,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1452367,79.19145965576172,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1557865,79.19483947753906,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.166059,79.19733428955078,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1766136,79.20059204101562,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.1870894,79.20308685302734,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.197611,79.20689392089844,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.208141,79.20983123779297,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.2186496,79.21379089355469,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.2291818,79.21683502197266,0.2738000154495239,0.0,-0.00139999995008111
1749004171.2396965,79.22090911865234,0.2738000154495239,0.0,-0.001500000013038516
1749004171.2498572,79.22393798828125,0.2738000154495239,0.0,-0.0016999999061226845
1749004171.2603736,79.22795104980469,0.2738000154495239,0.0,-0.0018999999156221747
1749004171.2708495,79.23091125488281,0.2738000154495239,0.0,-0.001999999862164259
1749004171.2813745,79.23478698730469,0.2738000154495239,0.0,-0.002199999988079071
1749004171.2917435,79.23761749267578,0.2738000154495239,0.0,-0.0024999999441206455
1749004171.301835,79.24043273925781,0.2738000154495239,0.0,-0.002699999837204814
1749004171.3122437,79.24446868896484,0.2738000154495239,0.0,-0.0030999998562037945
1749004171.3227932,79.24742126464844,0.2738000154495239,0.0,-0.0031999999191612005
1749004171.3333251,79.251220703125,0.2738000154495239,0.0,-0.003499999875202775
1749004171.3438725,79.25408172607422,0.2738000154495239,0.0,-0.003700000001117587
1749004171.3543816,79.25791931152344,0.2738000154495239,0.0,-0.0037999998312443495
1749004171.3645246,79.26081085205078,0.2738000154495239,0.0,-0.003999999724328518
1749004171.3750792,79.26467895507812,0.2738000154495239,0.0,-0.003999999724328518
1749004171.3855956,79.2676010131836,0.2738000154495239,0.0,-0.003999999724328518
1749004171.396191,79.27152252197266,0.2738000154495239,0.0,-0.003999999724328518
1749004171.406649,79.27447509765625,0.2738000154495239,0.0,-0.0038999998942017555
1749004171.417163,79.2783432006836,0.2738000154495239,0.0,-0.0037999998312443495
1749004171.4276862,79.2809829711914,0.2738000154495239,0.0,-0.0037999998312443495
1749004171.4377797,79.28425598144531,0.2738000154495239,0.0,-0.0037999998312443495
1749004171.447859,79.28665924072266,0.2738000154495239,0.0,-0.0037999998312443495
1749004171.4583855,79.28983306884766,0.2738000154495239,0.0,-0.003700000001117587
1749004171.4689047,79.292236328125,0.2738000154495239,0.0,-0.003700000001117587
1749004171.479428,79.29548645019531,0.2738000154495239,0.0,-0.003700000001117587
1749004171.4895165,79.29798889160156,0.2738000154495239,0.0,-0.003700000001117587
1749004171.5000424,79.30054473876953,0.2738000154495239,0.0,-0.003700000001117587
1749004171.510557,79.30402374267578,0.2738000154495239,0.0,-0.003700000001117587
1749004171.5210357,79.30670166015625,0.2738000154495239,0.0,-0.003700000001117587
1749004171.531559,79.310302734375,0.2738000154495239,0.0,-0.003700000001117587
1749004171.5416076,79.3128890991211,0.2738000154495239,0.0,-0.003700000001117587
1749004171.5521245,79.31637573242188,0.2738000154495239,0.0,-0.003700000001117587
1749004171.5626335,79.31906127929688,0.2738000154495239,0.0,-0.003700000001117587
1749004171.57317,79.32266998291016,0.2738000154495239,0.0,-0.003700000001117587
1749004171.5836782,79.32537078857422,0.2738000154495239,0.0,-0.003499999875202775
1749004171.5942135,79.32903289794922,0.2738000154495239,0.0,-0.003499999875202775
1749004171.6047196,79.33180236816406,0.2738000154495239,0.0,-0.003399999812245369
1749004171.6151843,79.33549499511719,0.2738000154495239,0.0,-0.0031999999191612005
1749004171.6257083,79.33827209472656,0.2738000154495239,0.0,-0.0030999998562037945
1749004171.636235,79.34198760986328,0.2738000154495239,0.0,-0.002699999837204814
1749004171.6467497,79.34477233886719,0.2738000154495239,0.0,-0.0023999998811632395
1749004171.6572046,79.3484878540039,0.2738000154495239,0.0,-0.001999999862164259
1749004171.667744,79.3512954711914,0.2738000154495239,0.0,-0.0016999999061226845
1749004171.6782513,79.3550796508789,0.2738000154495239,0.0,-0.0013000000035390258
1749004171.688333,79.35790252685547,0.2738000154495239,0.0,-0.0008999999845400453
1749004171.6987698,79.3616714477539,0.2738000154495239,0.0,-0.0004999999655410647
1749004171.709299,79.36446380615234,0.2738000154495239,0.0,-0.00019999999494757503
1749004171.7197633,79.3681411743164,0.2738000154495239,0.0,0.00019999999494757503
1749004171.7298455,79.37086486816406,0.2738000154495239,0.0,0.00039999998989515007
1749004171.7403927,79.37445068359375,0.2738000154495239,0.0,0.0005999999702908099
1749004171.7509103,79.37712097167969,0.2738000154495239,0.0,0.0007999999797903001
1749004171.7614307,79.38079833984375,0.2738000154495239,0.0,0.0007999999797903001
1749004171.7719972,79.38389587402344,0.2738000154495239,0.0,0.0009999999310821295
1749004171.7825146,79.38818359375,0.2738000154495239,0.0,0.0010999999940395355
1749004171.7929893,79.39154815673828,0.2738000154495239,0.0,0.0013000000035390258
