timestamp,speed_kmh,throttle,brake,steer
1749004041.8462815,81.90233612060547,0.1904500126838684,0.0,0.00019999999494757503
1749004041.8568182,81.89231872558594,0.1904500126838684,0.0,0.00019999999494757503
1749004041.8673532,81.88410949707031,0.1904500126838684,0.0,0.00019999999494757503
1749004041.8829846,81.87454986572266,0.1904500126838684,0.0,0.0
1749004041.901421,81.86991119384766,0.1904500126838684,0.0,0.0
1749004041.911964,81.86814880371094,0.1904500126838684,0.0,0.0
1749004041.9224932,81.86552429199219,0.1904500126838684,0.0,0.0
1749004041.9330158,81.86093139648438,0.1904500126838684,0.0,0.0
1749004041.94355,81.85578155517578,0.1904500126838684,0.0,0.00019999999494757503
1749004041.9541013,81.85157775878906,0.1904500126838684,0.0,0.00029999998514540493
1749004041.964611,81.8426742553711,0.1904500126838684,0.0,0.0005999999702908099
1749004041.9751241,81.83353424072266,0.1904500126838684,0.0,0.0007999999797903001
1749004041.9856417,81.8292465209961,0.1904500126838684,0.0,0.0007999999797903001
1749004041.9961631,81.82711029052734,0.1904500126838684,0.0,0.000699999975040555
1749004042.0066748,81.82617950439453,0.1904500126838684,0.0,0.0009999999310821295
1749004042.0168896,81.82453918457031,0.1904500126838684,0.0,0.0011999999405816197
1749004042.027403,81.81892395019531,0.1904500126838684,0.0,0.00139999995008111
1749004042.0379236,81.81050872802734,0.1904500126838684,0.0,0.0011999999405816197
1749004042.0484924,81.79737091064453,0.1904500126838684,0.0,0.0011999999405816197
1749004042.0587158,81.79325103759766,0.1904500126838684,0.0,0.0011999999405816197
1749004042.069259,81.79208374023438,0.1904500126838684,0.0,0.0010999999940395355
1749004042.0797212,81.791748046875,0.1904500126838684,0.0,0.0010999999940395355
1749004042.089786,81.79126739501953,0.1904500126838684,0.0,0.0009999999310821295
1749004042.1003096,81.79069519042969,0.1904500126838684,0.0,0.0008999999845400453
1749004042.110872,81.78768157958984,0.1904500126838684,0.0,0.0007999999797903001
1749004042.1213906,81.78186798095703,0.1904500126838684,0.0,0.0005999999702908099
1749004042.1319072,81.76636505126953,0.1904500126838684,0.0,0.0007999999797903001
1749004042.142464,81.75758361816406,0.1904500126838684,0.0,0.0007999999797903001
1749004042.1529827,81.74620819091797,0.1904500126838684,0.0,0.0004999999655410647
1749004042.16352,81.7396240234375,0.1904500126838684,0.0,0.0004999999655410647
1749004042.1740847,81.7396011352539,0.1904500126838684,0.0,0.0004999999655410647
1749004042.1843183,81.73900604248047,0.1904500126838684,0.0,0.00039999998989515007
1749004042.19484,81.73051452636719,0.1904500126838684,0.0,0.00029999998514540493
1749004042.2054052,81.72236633300781,0.1904500126838684,0.0,0.0004999999655410647
1749004042.2158945,81.71644592285156,0.1904500126838684,0.0,0.0005999999702908099
1749004042.2260494,81.71199798583984,0.1904500126838684,0.0,0.00029999998514540493
1749004042.236614,81.7075424194336,0.1904500126838684,0.0,0.00029999998514540493
1749004042.2468963,81.70330810546875,0.1904500126838684,0.0,0.00029999998514540493
1749004042.2571108,81.70066833496094,0.1904500126838684,0.0,0.0004999999655410647
1749004042.2672942,81.7000503540039,0.1904500126838684,0.0,0.0005999999702908099
1749004042.277733,81.7000732421875,0.1904500126838684,0.0,0.0005999999702908099
1749004042.2882452,81.69734191894531,0.1904500126838684,0.0,0.0005999999702908099
1749004042.2987711,81.69347381591797,0.1904500126838684,0.0,0.0004999999655410647
1749004042.3088305,81.68792724609375,0.1904500126838684,0.0,0.0004999999655410647
1749004042.319295,81.68678283691406,0.1904500126838684,0.0,0.0004999999655410647
1749004042.32985,81.68484497070312,0.1904500126838684,0.0,0.0005999999702908099
1749004042.3403926,81.68222045898438,0.1904500126838684,0.0,0.0008999999845400453
1749004042.3509183,81.67683410644531,0.1904500126838684,0.0,0.0005999999702908099
1749004042.3610508,81.67225646972656,0.1904500126838684,0.0,0.0004999999655410647
1749004042.3711388,81.66700744628906,0.1904500126838684,0.0,0.0004999999655410647
1749004042.381655,81.66057586669922,0.1904500126838684,0.0,0.0004999999655410647
1749004042.3921916,81.65619659423828,0.1904500126838684,0.0,0.0004999999655410647
1749004042.4027045,81.650634765625,0.1904500126838684,0.0,0.0004999999655410647
1749004042.413241,81.6466293334961,0.1904500126838684,0.0,0.0004999999655410647
1749004042.42375,81.64151763916016,0.1904500126838684,0.0,0.0004999999655410647
1749004042.4342253,81.63778686523438,0.1904500126838684,0.0,0.0004999999655410647
1749004042.4447503,81.63289642333984,0.1904500126838684,0.0,0.0004999999655410647
1749004042.4548779,81.62926483154297,0.1904500126838684,0.0,0.0004999999655410647
1749004042.464974,81.62445068359375,0.1904500126838684,0.0,0.0004999999655410647
1749004042.475518,81.62091064453125,0.1904500126838684,0.0,0.0004999999655410647
1749004042.486043,81.61624908447266,0.1904500126838684,0.0,0.0004999999655410647
1749004042.4961007,81.61276245117188,0.1904500126838684,0.0,0.0004999999655410647
1749004042.5061936,81.60932159423828,0.1904500126838684,0.0,0.0004999999655410647
1749004042.516718,81.60472106933594,0.1904500126838684,0.0,0.0004999999655410647
1749004042.527193,81.60099029541016,0.1904500126838684,0.0,0.0004999999655410647
1749004042.5377116,81.59550476074219,0.1904500126838684,0.0,0.0004999999655410647
1749004042.5482368,81.58970642089844,0.1904500126838684,0.0,0.0004999999655410647
1749004042.5587533,81.58518981933594,0.1904500126838684,0.0,0.0004999999655410647
1749004042.5689578,81.58061218261719,0.1904500126838684,0.0,0.0004999999655410647
1749004042.579136,81.5744400024414,0.1904500126838684,0.0,0.0004999999655410647
1749004042.5895934,81.56971740722656,0.1904500126838684,0.0,0.0004999999655410647
1749004042.6001093,81.56340026855469,0.1904500126838684,0.0,0.0004999999655410647
